kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,24.90303675690670,26.891452048905200,space,12.719889572938000,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,0,0,0,0,3,,,,,,,,,39.66914481297140,40.62657186493740,space,14.502020908985300,55.16467400197870,355.16233233292600,357.16173807589800,space,32.65588791004850,389.83941593393700,398.84620445990000,398.84620445990000,left,0,9.26818293996621,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,409.12416772695700,409.12416772695700,right,0,2.0840629499871300,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,412.21401233191100,412.21401233191100,right,0,1.0950945040676700,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,,,,,414.31828033493400,414.31828033493400,right,0,1.0428513119695700,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,416.3692198198990,416.3692198198990,left,0,1.2228478889446700,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,418.6020765809810,418.6020765809810,left,0,0.7859638440422710,,,,,,,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,0,0,17,,,,,,,,,,,,,,,,,,,,420.39685484790200,428.40271097491500,428.40271097491500,left,0,0.6248995310161260,427.41262219299100,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,1,1,46,,,,,,,,,,,,,,,,,,,,,430.0380209418950,430.0380209418950,left,0,0.5784921639133250,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,2,2,23,,,,,,,,,,,,,,,,,,,,,431.624888892984,431.624888892984,right,0,0.6826396500691770,,,,,,7,47,K,N,2023-01-03_14h38.54.303,Flanker,2022.2.4,None,
