kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,5,5,27,,,,,,,,,,,,,,,,,,,,,455.6761983699400,455.6761983699400,right,0,0.5429192730225620,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,457.22564099996800,457.22564099996800,left,0,0.3992555330041800,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,7,7,38,,,,,,,,,,,,,,,,,,,,,458.6332434830260,458.6332434830260,left,0,0.6528064470039680,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,8,8,23,,,,,,,,,,,,,,,,,,,,,460.29941209196100,460.29941209196100,right,0,0.5103516599629070,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,461.8295378769980,461.8295378769980,right,0,0.43136047397274500,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,10,10,1,,,,,,,,,,,,,,,,,,,,,463.2758875270370,463.2758875270370,right,0,0.4570070910267530,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,11,11,57,,,,,,,,,,,,,,,,,,,,,464.74069126998100,464.74069126998100,right,0,0.47308188409078900,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,466.22350172302700,466.22350172302700,right,0,0.42038253298960600,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,13,13,45,,,,,,,,,,,,,,,,,,,,,467.6657029950290,467.6657029950290,left,0,0.39105031499639200,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,14,14,31,,,,,,,,,,,,,,,,,,,,,469.0673405129930,469.0673405129930,left,0,0.6094527700915930,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,15,15,49,,,,,,,,,,,,,,,,,,,,,470.68917340494200,470.68917340494200,left,0,0.3935741250170400,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,16,16,2,,,,,,,,,,,,,,,,,,,,,472.09247920604000,472.09247920604000,right,0,0.5761048920685430,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,17,17,41,,,,,,,,,,,,,,,,,,,,,473.6968597850060,473.6968597850060,left,0,0.3727947269799190,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,18,18,44,,,,,,,,,,,,,,,,,,,,,475.09842210193200,475.09842210193200,left,0,0.371259693056345,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,19,19,37,,,,,,,,,,,,,,,,,,,,,476.48296796600300,476.48296796600300,left,0,0.518639413989149,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,20,20,52,,,,,,,,,,,,,,,,,,,,,478.00736729893800,478.00736729893800,right,0,0.4112061960622670,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,21,21,29,,,,,,,,,,,,,,,,,,,,,479.4319174719280,479.4319174719280,right,0,0.5205560079775750,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,480.96551571099600,480.96551571099600,left,0,0.3750770519254730,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,23,23,24,,,,,,,,,,,,,,,,,,,,,482.3548968959370,482.3548968959370,right,0,0.4856417450355370,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,24,24,0,,,,,,,,,,,,,,,,,,,,,483.8503631480270,483.8503631480270,right,0,0.4351174560142680,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,25,25,55,,,,,,,,,,,,,,,,,,,,,485.313690206036,485.313690206036,right,0,0.4437295279931280,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,26,26,28,,,,,,,,,,,,,,,,,,,,,486.7665013630180,486.7665013630180,right,0,0.5208162000635640,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,27,27,18,,,,,,,,,,,,,,,,,,,,,488.2930025330280,488.2930025330280,left,0,0.40122270805295600,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,28,28,48,,,,,,,,,,,,,,,,,,,,,489.6986014689320,489.6986014689320,left,0,0.4166727300034840,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,29,29,35,,,,,,,,,,,,,,,,,,,,,491.12237606197600,491.12237606197600,left,0,0.6388538589235400,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,492.758372833021,492.758372833021,left,0,0.4177434230223300,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,31,31,50,,,,,,,,,,,,,,,,,,,,,494.1855470769810,494.1855470769810,right,0,0.45354176801629400,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,32,32,9,,,,,,,,,,,,,,,,,,,,,495.6543196620190,495.6543196620190,right,0,0.42180007009301300,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,33,33,54,,,,,,,,,,,,,,,,,,,,,497.0870438480050,497.0870438480050,right,0,0.37303862895350900,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,34,34,16,,,,,,,,,,,,,,,,,,,,,498.46639681898500,498.46639681898500,left,0,0.3926428660051900,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,35,35,40,,,,,,,,,,,,,,,,,,,,,499.87082212697700,499.87082212697700,left,0,0.36110164294950700,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,36,36,10,,,,,,,,,,,,,,,,,,,,,501.2421385339690,501.2421385339690,left,0,0.36685148801188900,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,37,37,39,,,,,,,,,,,,,,,,,,,,,502.61549256998100,502.61549256998100,left,0,0.5584184559993450,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,38,38,32,,,,,,,,,,,,,,,,,,,,,504.1751231419620,504.1751231419620,left,0,0.3756346210138870,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,39,39,58,,,,,,,,,,,,,,,,,,,,,505.56468116899500,505.56468116899500,right,0,0.422175787971355,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,40,40,8,,,,,,,,,,,,,,,,,,,,,506.9934790909760,506.9934790909760,right,0,0.41942958906292900,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,41,41,33,,,,,,,,,,,,,,,,,,,,,508.43172758899200,508.43172758899200,left,0,0.42409543797839400,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,42,42,25,,,,,,,,,,,,,,,,,,,,,509.8676879010160,509.8676879010160,right,0,0.5150627930415790,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,43,43,7,,,,,,,,,,,,,,,,,,,,,511.3981442319930,511.3981442319930,right,0,0.3786092360969630,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,44,44,59,,,,,,,,,,,,,,,,,,,,,512.7885107810140,512.7885107810140,right,0,0.40308673901017800,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,45,45,42,,,,,,,,,,,,,,,,,,,,,514.2148170359430,514.2148170359430,left,0,0.3870455720461910,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,46,46,20,,,,,,,,,,,,,,,,,,,,,515.6182345210110,515.6182345210110,right,0,0.48834091098979100,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,47,47,51,,,,,,,,,,,,,,,,,,,,,517.1247331519840,517.1247331519840,right,0,0.41871966200415000,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,48,48,21,,,,,,,,,,,,,,,,,,,,,518.5534414899300,518.5534414899300,right,0,0.5451505420496690,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,49,49,26,,,,,,,,,,,,,,,,,,,,,520.1098720569860,520.1098720569860,right,0,0.47371264500543500,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,50,50,11,,,,,,,,,,,,,,,,,,,,,521.5924603090390,521.5924603090390,left,0,0.4059027360053730,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,51,51,46,,,,,,,,,,,,,,,,,,,,,523.0083073879360,523.0083073879360,left,0,0.3840621029958130,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,52,52,53,,,,,,,,,,,,,,,,,,,,,524.3974881999890,524.3974881999890,right,0,0.5050937150372190,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,53,53,34,,,,,,,,,,,,,,,,,,,,,525.9161761639410,525.9161761639410,left,0,0.48524079693015700,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,54,54,47,,,,,,,,,,,,,,,,,,,,,527.403308038949,527.403308038949,left,0,0.37991530902218100,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,55,55,12,,,,,,,,,,,,,,,,,,,,,528.7861536979910,528.7861536979910,left,0,0.4082513339817520,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,56,56,13,,,,,,,,,,,,,,,,,,,,,530.2037462629380,530.2037462629380,left,0,0.4125704870093610,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,57,57,19,,,,,,,,,,,,,,,,,,,,,531.6312029389670,531.6312029389670,left,0,0.3770599539857360,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,58,58,15,,,,,,,,,,,,,,,,,,,,,533.0310030169790,533.0310030169790,left,0,0.3431049430510030,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,59,59,56,,,,,,,,,,,,,,,,,,,,,534.3861526040130,534.3861526040130,right,0,0.44907482399139600,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,1,1,1,0,0,0,1,,,,,,,,,534.8806239819390,535.8355272329650,space,17.45493988506500,553.3133808550190,854.9837005769370,856.9667501889640,space,7.101438361918550,864.0827399479460,873.0786768399410,873.0786768399410,right,0,0.6384707520483060,,,,,,,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,874.7279169920370,874.7279169920370,left,0,0.4539678309811280,,,,,,,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,876.1948149909730,876.1948149909730,right,0,0.494069205946289,,,,,,,,,,,,1,21,M,N,2023-01-03_10h29.40.510,Flanker,2022.2.4,92.38168178441310,
