kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,22.345325289992600,24.3193264510046,space,13.888687506012500,,,,,,,,,,,,,,,,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,1,0,0,0,1,,,,,,,,,38.25793358100050,39.227984222001400,space,12.482876859008700,51.738773831995800,351.7322872450020,353.72260786600200,space,29.116056006998400,382.8696387289970,391.85569988400700,391.85569988400700,right,0,0.9536877979990100,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,1,0,1,1,2,,,,,,,,,,,,,,,,,,,393.82119457400400,393.82119457400400,right,0,1.3781423609907500,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,1,0,2,2,0,,,,,,,,,,,,,,,,,,,396.21378311599300,396.21378311599300,left,0,0.6555425149999790,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,1,0,3,3,3,,,,,,,,,,,,,,,,,,,397.87598351200000,397.87598351200000,left,0,1.0894306550035300,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,1,0,4,4,5,,,,,,,,,,,,,,,,,,,399.9802939939980,399.9802939939980,right,0,0.5920768539945130,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,1,0,5,5,4,,,,,,,,,,,,,,,,,,,401.5803623160030,401.5803623160030,left,0,0.5149679229944010,,,,,,,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,1,,,,,0,0,0,27,,,,,,,,,,,,,,,,,,,,403.1107867700050,411.1208397580050,411.1208397580050,right,0,1.0035512019967400,410.12640288399400,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,1,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,413.1376027149960,413.1376027149960,right,0,0.3752188000071330,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,1,,,,,0,2,2,51,,,,,,,,,,,,,,,,,,,,,414.51593480100600,414.51593480100600,right,0,0.40702633099863300,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,1,,,,,0,3,3,28,,,,,,,,,,,,,,,,,,,,,415.9301634500010,415.9301634500010,right,0,0.6229041410115320,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,1,,,,,0,4,4,41,,,,,,,,,,,,,,,,,,,,,417.5696427869990,417.5696427869990,left,0,0.3621953199908600,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,1,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,418.94344855699500,418.94344855699500,right,0,0.4184123089944480,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,1,,,,,0,6,6,32,,,,,,,,,,,,,,,,,,,,,420.380214446006,420.380214446006,left,0,0.5945722599863080,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,1,,,,,0,7,7,20,,,,,,,,,,,,,,,,,,,,,421.985546306998,421.985546306998,right,0,0.7270561580080540,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,1,,,,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,423.72348741399800,423.72348741399800,left,0,0.3984075699991080,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,1,,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,425.1304487830060,425.1304487830060,left,0,0.4272229009948210,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,1,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,,426.57245949500100,426.57245949500100,right,0,0.5082702179934130,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,1,,,,,0,11,11,45,,,,,,,,,,,,,,,,,,,,,428.08889401800100,428.08889401800100,left,0,0.3627453700028130,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,1,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,429.4584288210030,429.4584288210030,right,0,0.4631298250023970,,,,,,28,20,K,W,2023-01-13_12h57.58.250,Flanker,2022.2.4,None,
