kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,44.990013509988800,46.96935572195800,space,13.537843037047400,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,0,0,0,0,0,,,,,,,,,60.60019730392380,61.52410508599130,space,7.080886580049990,68.62390380597210,368.62352887389700,370.6108711709970,space,20.28044660994780,390.913485344965,399.90395840397100,399.90395840397100,left,0,1.0442552389577000,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,401.95887261792100,401.95887261792100,right,0,1.145879769930620,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,404.10946285899300,404.10946285899300,right,0,0.8212621109560130,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,405.93789670500000,405.93789670500000,left,0,1.0156428539194200,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,0,0,4,4,5,,,,,,,,,,,,,,,,,,,407.9667706419710,407.9667706419710,right,0,0.878781127044931,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,409.84928263898500,409.84928263898500,left,0,0.7602773020043970,,,,,,,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,0,0,20,,,,,,,,,,,,,,,,,,,,411.6141920388910,419.61928634590000,419.61928634590000,right,0,0.9371568289352580,418.625299467938,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,1,1,33,,,,,,,,,,,,,,,,,,,,,421.5615149278890,421.5615149278890,left,0,0.918718941975385,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,423.50059495598500,423.50059495598500,left,0,0.6535877810092640,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,3,3,49,,,,,,,,,,,,,,,,,,,,,425.17129262699700,425.17129262699700,left,0,0.5338143249973660,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,4,4,32,,,,,,,,,,,,,,,,,,,,,426.7084362969040,426.7084362969040,left,0,0.7906059519154950,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,428.49923230696000,428.49923230696000,left,0,0.7718216000357640,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,6,6,43,,,,,,,,,,,,,,,,,,,,,430.28539962298200,430.28539962298200,left,0,0.6717773110140120,,,,,,14,20,K,N,2023-01-05_11h51.47.393,Flanker,2022.2.4,None,
