kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,35.28601748205256,37.27162049198523,space,18.608424474019557,,,,,,,,,,,,,,,,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,0,0,0,0,0,,,,,,,,,55.92711140494794,56.89383374503814,space,7.540374448988587,64.4494796609506,364.46176195901353,366.4476658869535,space,62.62055428198073,429.1008304510033,438.08882327005267,438.08882327005267,left,0,1.6549228830263019,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,440.7586338639958,440.7586338639958,left,0,1.0916358259273693,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,442.8735112550203,442.8735112550203,right,0,1.0768363419920206,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,,,,,444.9678508460056,444.9678508460056,right,0,0.8783583929762244,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,446.8708148630103,446.8708148630103,left,0,0.7694971830351278,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,0,0,5,5,2,,,,,,,,,,,,,,,,,,,448.65419918997213,448.65419918997213,right,0,0.7140321700135246,,,,,,,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>> ,0,0,0,0,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,450.3785892180167,458.3813387870323,458.3813387870323,right,0,0.7716675200499594,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,460.16991547099315,460.16991547099315,right,0,0.5088834930211306,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,2,2,20,,,,,,,,,,,,,,,,,,,,,461.6932698460296,461.6932698460296,right,0,0.9715001090662554,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,3,3,38,,,,,,,,,,,,,,,,,,,,,463.6866285389988,463.6866285389988,left,0,0.7891108780167997,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,4,4,36,,,,,,,,,,,,,,,,,,,,,465.50355346198194,465.50355346198194,left,0,0.8179920519469306,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,,467.33651882898994,467.33651882898994,left,0,0.7921489430591464,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,6,6,56,,,,,,,,,,,,,,,,,,,,,469.1477918899618,469.1477918899618,right,0,0.6558083270210773,,,,,,16,20,K,W,2023-01-05_12h44.34.119,Flanker,2022.2.4,None,
