kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,296.1319730490213,298.11071595794056,space,24.595130544970743,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,1,0,0,0,1,,,,,,,,,322.7879298789194,323.71963180194143,space,17.578324801987037,341.3197083650157,641.333659276017,643.3089793729596,space,36.05556212505326,679.3827169109136,688.3859306649538,688.3859306649538,right,0,1.6316225099144503,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,1,0,1,1,5,,,,,,,,,,,,,,,,,,,691.0391991549404,691.0391991549404,right,0,0.9469995440449566,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,1,0,2,2,3,,,,,,,,,,,,,,,,,,,692.9935716219479,692.9935716219479,left,0,2.124624290969223,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,1,0,3,3,2,,,,,,,,,,,,,,,,,,,696.1272745130118,696.1272745130118,right,0,2.057795059052296,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,1,0,4,4,0,,,,,,,,,,,,,,,,,,,699.19694160996,699.19694160996,left,0,0.8802180549828336,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,1,0,5,5,4,,,,,,,,,,,,,,,,,,,701.0891869099578,701.0891869099578,left,0,0.6299038419965655,,,,,,,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,1,,,,,0,0,0,34,,,,,,,,,,,,,,,,,,,,702.7378943549702,710.7313548079692,710.7313548079692,left,0,1.0294953619595617,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,1,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,712.7885816219496,712.7885816219496,right,0,0.7548695629229769,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>> ,0,0,0,1,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,714.5680112279952,714.5680112279952,right,0,0.9583781480323523,,,,,,18,18,K,W,2023-01-05_13h06.25.501,Flanker,2022.2.4,None,
