kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,25.93088163000360,27.90401117700090,space,12.857218863995500,,,,,,,,,,,,,,,,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,1,0,0,0,2,,,,,,,,,40.799196056003000,41.76117480600080,space,27.25862543898980,69.04570863299890,369.04284186300400,371.03278534200200,space,19.58655152800200,390.6509429709990,399.6443008649950,399.6443008649950,right,0,1.2048704949993400,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,1,0,1,1,5,,,,,,,,,,,,,,,,,,,401.8594654609920,401.8594654609920,right,0,0.6023459569987610,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,1,0,2,2,3,,,,,,,,,,,,,,,,,,,403.4711613559920,403.4711613559920,left,0,0.5487292570032880,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,1,0,3,3,4,,,,,,,,,,,,,,,,,,,405.0234612630010,405.0234612630010,left,0,0.46430111399968200,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,1,0,4,4,0,,,,,,,,,,,,,,,,,,,406.49255035299600,406.49255035299600,left,0,0.43616275099339000,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,1,0,5,5,1,,,,,,,,,,,,,,,,,,,407.94250289700000,407.94250289700000,right,0,0.41229219899105400,,,,,,,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,1,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,409.3668520509960,417.3628003060000,417.3628003060000,left,0,0.5065450349939060,416.38168055799900,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,1,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,418.87150599999600,418.87150599999600,right,0,0.36553665599785700,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,1,,,,,0,2,2,16,,,,,,,,,,,,,,,,,,,,,420.2454076229920,420.2454076229920,left,0,0.3766718340048100,,,,,,30,21,K,W,2023-01-13_13h29.39.636,Flanker,2022.2.4,None,
