kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,12,12,42,,,,,,,,,,,,,,,,,,,,,430.95424267905764,430.95424267905764,left,0,0.4789322220021859,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,13,13,7,,,,,,,,,,,,,,,,,,,,,432.4381239460781,432.4381239460781,right,0,0.5871001849882305,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,,,,434.0788172550965,434.0788172550965,left,0,0.4983177579706535,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,15,15,6,,,,,,,,,,,,,,,,,,,,,435.58315456309356,435.58315456309356,right,0,0.9289160890039057,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,16,16,36,,,,,,,,,,,,,,,,,,,,,437.5424520560773,437.5424520560773,left,0,0.7726920219138265,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,17,17,43,,,,,,,,,,,,,,,,,,,,,439.31776743009686,439.31776743009686,left,0,0.5784073179820552,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,18,18,15,,,,,,,,,,,,,,,,,,,,,440.91093551006634,440.91093551006634,left,0,0.5111215359065682,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,19,19,35,,,,,,,,,,,,,,,,,,,,,442.4332020319998,442.4332020319998,left,0,0.5769124520011246,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,20,20,4,,,,,,,,,,,,,,,,,,,,,444.02609170100186,444.02609170100186,right,0,0.8751832029083744,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,21,21,41,,,,,,,,,,,,,,,,,,,,,445.9213587240083,445.9213587240083,left,0,0.704598341952078,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,22,22,51,,,,,,,,,,,,,,,,,,,,,447.6456798100844,447.6456798100844,right,0,0.4813096399884671,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,23,23,30,,,,,,,,,,,,,,,,,,,,,449.14442498306744,449.14442498306744,left,0,0.548509874031879,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,24,24,57,,,,,,,,,,,,,,,,,,,,,450.7001466040965,450.7001466040965,right,0,0.4396742199314758,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,25,25,40,,,,,,,,,,,,,,,,,,,,,452.1590143170906,452.1590143170906,left,0,0.4839112099725753,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,26,26,1,,,,,,,,,,,,,,,,,,,,,453.65159283205867,453.65159283205867,right,0,0.5021105830091983,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,27,27,59,,,,,,,,,,,,,,,,,,,,,455.16266531602014,455.16266531602014,right,0,0.503223791019991,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>> ,0,0,0,0,,,,,0,28,28,5,,,,,,,,,,,,,,,,,,,,,456.68524474010337,456.68524474010337,right,0,0.5195354679599404,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,29,29,53,,,,,,,,,,,,,,,,,,,,,458.2226410380099,458.2226410380099,right,0,0.4830178100382909,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,30,30,10,,,,,,,,,,,,,,,,,,,,,459.73116559907794,459.73116559907794,left,0,0.4786065489752218,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,31,31,54,,,,,,,,,,,,,,,,,,,,,461.2221081140451,461.2221081140451,right,0,0.48037455801386386,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,32,32,58,,,,,,,,,,,,,,,,,,,,,462.7292008110089,462.7292008110089,right,0,0.46130421000998467,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,33,33,31,,,,,,,,,,,,,,,,,,,,,464.2125157730188,464.2125157730188,left,0,0.5590342119103298,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,34,34,32,,,,,,,,,,,,,,,,,,,,,465.7869554910576,465.7869554910576,left,0,0.5814774759346619,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,35,35,34,,,,,,,,,,,,,,,,,,,,,467.37892648903653,467.37892648903653,left,0,0.5846517040627077,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,36,36,28,,,,,,,,,,,,,,,,,,,,,468.98345950909425,468.98345950909425,right,0,0.6641167019261047,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,37,37,27,,,,,,,,,,,,,,,,,,,,,470.6613138030516,470.6613138030516,right,0,0.8291275799274445,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,38,38,19,,,,,,,,,,,,,,,,,,,,,472.5039394800551,472.5039394800551,left,0,0.6454426139825955,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,39,39,24,,,,,,,,,,,,,,,,,,,,,474.1657544800546,474.1657544800546,right,0,0.6446306690340862,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,40,40,14,,,,,,,,,,,,,,,,,,,,,475.82709579507355,475.82709579507355,left,0,0.5252837350126356,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,41,41,13,,,,,,,,,,,,,,,,,,,,,477.35368951701093,477.35368951701093,left,0,0.5665567009709775,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,42,42,46,,,,,,,,,,,,,,,,,,,,,478.9300976260565,478.9300976260565,left,0,0.6581523750210181,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,43,43,44,,,,,,,,,,,,,,,,,,,,,480.6033791070804,480.6033791070804,left,0,0.5168428750475869,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,44,44,23,,,,,,,,,,,,,,,,,,,,,482.14355643698946,482.14355643698946,right,0,0.8367206110851839,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,45,45,3,,,,,,,,,,,,,,,,,,,,,483.9900231860811,483.9900231860811,right,0,0.5051895219366997,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,46,46,49,,,,,,,,,,,,,,,,,,,,,485.51355273800436,485.51355273800436,left,0,0.6536464199889451,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,47,47,0,,,,,,,,,,,,,,,,,,,,,487.1798587520607,487.1798587520607,right,0,0.6412810600595549,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,48,48,39,,,,,,,,,,,,,,,,,,,,,488.8322394239949,488.8322394239949,left,0,0.7929210159927607,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,49,49,29,,,,,,,,,,,,,,,,,,,,,490.6439955680398,490.6439955680398,right,0,0.5901010179659352,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>><>>,0,0,0,0,,,,,0,50,50,33,,,,,,,,,,,,,,,,,,,,,492.2435622680932,492.2435622680932,left,0,0.7635215600021183,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,51,51,47,,,,,,,,,,,,,,,,,,,,,494.0301462310599,494.0301462310599,left,0,0.6139336739433929,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,52,52,9,,,,,,,,,,,,,,,,,,,,,495.66014288610313,495.66014288610313,right,0,0.5448573590256274,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,53,53,11,,,,,,,,,,,,,,,,,,,,,497.2203896570718,497.2203896570718,left,0,0.5265567309688777,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,54,54,18,,,,,,,,,,,,,,,,,,,,,498.766871673055,498.766871673055,left,0,0.5080392969539389,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,55,55,20,,,,,,,,,,,,,,,,,,,,,500.28772749600466,500.28772749600466,right,0,0.6450778000289574,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<><<,0,0,0,0,,,,,0,56,56,25,,,,,,,,,,,,,,,,,,,,,501.9462010570569,501.9462010570569,right,0,0.5576847979100421,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,<<<<<,0,0,0,0,,,,,0,57,57,17,,,,,,,,,,,,,,,,,,,,,503.5305453951005,503.5305453951005,left,0,0.5012256250483915,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,58,58,56,,,,,,,,,,,,,,,,,,,,,505.0819174069911,505.0819174069911,right,0,0.5048708260292187,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,>>>>>,0,0,0,0,,,,,0,59,59,8,,,,,,,,,,,,,,,,,,,,,506.60436740505975,506.60436740505975,right,0,0.46934903401415795,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,1,1,1,0,0,0,5,,,,,,,,,507.1195574440062,508.0876785190776,space,17.665774237015285,525.7847872060956,825.804313307046,827.7723687740508,space,13.72257095691748,841.5112755270675,850.5006108940579,850.5006108940579,right,0,0.604112557019107,,,,,,,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,1,1,1,0,1,1,2,,,,,,,,,,,,,,,,,,,852.1254117870703,852.1254117870703,right,0,0.6384228880051523,,,,,,,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,,853.7671854820801,853.7671854820801,left,0,0.4774881809717044,,,,,,,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,1,1,1,0,3,3,4,,,,,,,,,,,,,,,,,,,855.2611682290444,855.2611682290444,left,0,0.41060732305049896,,,,,,,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną pustą kartkę. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,1,1,1,0,4,4,1,,,,,,,,,,,,,,,,,,,856.6727093131049,856.6727093131049,right,0,0.6670438899891451,,,,,,,,,,,,20,18,K,W,2023-01-05_13h40.09.216,Flanker,2022.2.4,None,
