kolorowanka,Example,Stimuli,proby.thisRepN,proby.thisTrialN,proby.thisN,proby.thisIndex,zapoznanie.thisRepN,zapoznanie.thisTrialN,zapoznanie.thisN,zapoznanie.thisIndex,Warunki.thisRepN,Warunki.thisTrialN,Warunki.thisN,Warunki.thisIndex,Intro.started,Intro_resp.started,Intro_resp.keys,Intro_resp.rt,Kolorowanie1.started,starttt.started,starttt.keys,starttt.rt,koloruj.started,Instruction.started,key_resp.started,key_resp.keys,key_resp.rt,Wyjasnienie.started,text.started,odp_przyk.started,odp_przyk.keys,odp_przyk.corr,odp_przyk.rt,zapo.started,Zadanie.started,Odp.started,Odp.keys,Odp.corr,Odp.rt,zapo.stopped,thanks.started,KONIEC.started,KONIEC.keys,KONIEC.rt,participant,Wiek (w latach),Płeć (K/M),Entropia,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,41.30913166400570,43.28675650700460,space,7.543718643995820,,,,,,,,,,,,,,,,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<<<<,,0,0,0,0,0,0,0,0,,,,,,,,,50.91500758800250,51.85008972500510,space,12.564626380990400,64.4674318920006,364.4444870060110,366.4325013780040,space,30.396939385987900,396.8591668040030,405.84135143800800,405.84135143800800,left,0,0.8898117959906810,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>>>>>,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,407.7362110380050,407.7362110380050,right,0,0.4029355319944440,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,--<--,,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,409.1534704180090,409.1534704180090,left,0,0.6124153559940170,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,<<><<,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,410.7845551000060,410.7845551000060,right,0,0.6632939999981320,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,-->--,,0,0,0,0,0,4,4,5,,,,,,,,,,,,,,,,,,,412.45664358000800,412.45664358000800,right,0,0.4245922230038560,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,>><>>,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,,,,,413.89002613500600,413.89002613500600,left,0,0.5748857440048600,,,,,,,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,0,0,49,,,,,,,,,,,,,,,,,,,,415.4840480510030,423.4778046380090,423.4778046380090,left,0,0.47434182299184600,422.49244053001200,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,--<--,0,0,0,0,,,,,0,1,1,45,,,,,,,,,,,,,,,,,,,,,424.96849695900200,424.96849695900200,left,0,0.5117567600100300,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
Przez najbliższe 5 minut proszę kolorować otrzymaną kolorwankę z mandalą. Naciśnij spację aby zacząć odmierzać czas,,-->--,0,0,0,0,,,,,0,2,2,51,,,,,,,,,,,,,,,,,,,,,426.49529887200300,426.49529887200300,right,0,0.5507826559914970,,,,,,27,20,K,W,2023-01-13_12h42.04.376,Flanker,2022.2.4,None,
